x_m,y_m,w_tr_right_m,w_tr_left_m
1098.9,713.45,7.62,7.62
1097.4,713.45,7.62,7.62
1095.8,713.45,7.62,7.62
1094.3,713.45,7.62,7.62
1092.8,713.45,7.62,7.62
1091.3,713.45,7.62,7.62
1089.8,713.45,7.62,7.62
1088.2,713.45,7.62,7.62
1086.7,713.45,7.62,7.62
1085.2,713.45,7.62,7.62
1083.7,713.45,7.62,7.62
1082.1,713.45,7.62,7.62
1080.6,713.45,7.62,7.62
1079.1,713.45,7.62,7.62
1077.6,713.45,7.62,7.62
1076,713.45,7.62,7.62
1074.5,713.45,7.62,7.62
1073,713.45,7.62,7.62
1071.5,713.45,7.62,7.62
1069.9,713.45,7.62,7.62
1068.4,713.45,7.62,7.62
1066.9,713.45,7.62,7.62
1065.4,713.45,7.62,7.62
1063.8,713.45,7.62,7.62
1062.3,713.45,7.62,7.62
1060.8,713.45,7.62,7.62
1059.3,713.45,7.62,7.62
1057.7,713.45,7.62,7.62
1056.2,713.45,7.62,7.62
1054.7,713.45,7.62,7.62
1053.2,713.45,7.62,7.62
1051.7,713.45,7.62,7.62
1050.1,713.45,7.62,7.62
1048.6,713.45,7.62,7.62
1047.1,713.45,7.62,7.62
1045.6,713.45,7.62,7.62
1044,713.45,7.62,7.62
1042.5,713.45,7.62,7.62
1041,713.45,7.62,7.62
1039.5,713.45,7.62,7.62
1037.9,713.45,7.62,7.62
1036.4,713.45,7.62,7.62
1034.9,713.45,7.62,7.62
1033.4,713.45,7.62,7.62
1031.8,713.45,7.62,7.62
1030.3,713.45,7.62,7.62
1028.8,713.45,7.62,7.62
1027.3,713.45,7.62,7.62
1025.7,713.45,7.62,7.62
1024.2,713.45,7.62,7.62
1022.7,713.45,7.62,7.62
1021.2,713.45,7.62,7.62
1019.6,713.45,7.62,7.62
1018.1,713.45,7.62,7.62
1016.6,713.45,7.62,7.62
1015.1,713.45,7.62,7.62
1013.6,713.45,7.62,7.62
1012,713.45,7.62,7.62
1010.5,713.45,7.62,7.62
1009,713.45,7.62,7.62
1007.5,713.45,7.62,7.62
1005.9,713.45,7.62,7.62
1004.4,713.45,7.62,7.62
1002.9,713.45,7.62,7.62
1001.4,713.45,7.62,7.62
999.84,713.45,7.62,7.62
998.31,713.45,7.62,7.62
996.79,713.45,7.62,7.62
995.26,713.45,7.62,7.62
993.74,713.45,7.62,7.62
992.22,713.45,7.62,7.62
990.69,713.45,7.62,7.62
989.17,713.45,7.62,7.62
987.64,713.45,7.62,7.62
986.12,713.45,7.62,7.62
984.6,713.45,7.62,7.62
983.07,713.45,7.62,7.62
981.55,713.45,7.62,7.62
980.02,713.45,7.62,7.62
978.5,713.45,7.62,7.62
976.98,713.45,7.62,7.62
975.45,713.45,7.62,7.62
973.93,713.45,7.62,7.62
972.4,713.45,7.62,7.62
970.88,713.45,7.62,7.62
969.36,713.45,7.62,7.62
967.83,713.45,7.62,7.62
966.31,713.45,7.62,7.62
964.78,713.45,7.62,7.62
963.26,713.45,7.62,7.62
961.74,713.45,7.62,7.62
960.21,713.45,7.62,7.62
958.69,713.45,7.62,7.62
957.16,713.45,7.62,7.62
955.64,713.45,7.62,7.62
954.12,713.45,7.62,7.62
952.59,713.45,7.62,7.62
951.07,713.45,7.62,7.62
949.54,713.45,7.62,7.62
948.02,713.45,7.62,7.62
946.5,713.45,7.62,7.62
944.97,713.45,7.62,7.62
943.45,713.45,7.62,7.62
941.92,713.45,7.62,7.62
940.4,713.45,7.62,7.62
938.88,713.45,7.62,7.62
937.35,713.45,7.62,7.62
935.83,713.45,7.62,7.62
934.3,713.45,7.62,7.62
932.78,713.45,7.62,7.62
931.26,713.45,7.62,7.62
929.73,713.45,7.62,7.62
928.21,713.45,7.62,7.62
926.68,713.45,7.62,7.62
925.16,713.45,7.62,7.62
923.64,713.45,7.62,7.62
922.11,713.45,7.62,7.62
920.59,713.45,7.62,7.62
919.06,713.45,7.62,7.62
917.54,713.45,7.62,7.62
916.02,713.45,7.62,7.62
914.49,713.45,7.62,7.62
912.97,713.45,7.62,7.62
911.44,713.45,7.62,7.62
909.92,713.45,7.62,7.62
908.4,713.45,7.62,7.62
906.87,713.45,7.62,7.62
905.35,713.45,7.62,7.62
903.82,713.45,7.62,7.62
902.3,713.45,7.62,7.62
900.78,713.45,7.62,7.62
899.25,713.45,7.62,7.62
897.73,713.45,7.62,7.62
896.2,713.45,7.62,7.62
894.68,713.45,7.62,7.62
893.16,713.45,7.62,7.62
891.63,713.45,7.62,7.62
890.11,713.45,7.62,7.62
888.58,713.45,7.62,7.62
887.06,713.45,7.62,7.62
885.54,713.45,7.62,7.62
884.01,713.45,7.62,7.62
882.49,713.45,7.62,7.62
880.96,713.45,7.62,7.62
879.44,713.45,7.62,7.62
877.92,713.45,7.62,7.62
876.39,713.45,7.62,7.62
874.87,713.45,7.62,7.62
873.34,713.45,7.62,7.62
871.82,713.45,7.62,7.62
870.3,713.45,7.62,7.62
868.77,713.45,7.62,7.62
867.25,713.45,7.62,7.62
865.72,713.45,7.62,7.62
864.2,713.45,7.62,7.62
862.68,713.45,7.62,7.62
861.15,713.45,7.62,7.62
859.63,713.45,7.62,7.62
858.1,713.45,7.62,7.62
856.58,713.45,7.62,7.62
855.06,713.45,7.62,7.62
853.53,713.45,7.62,7.62
852.01,713.45,7.62,7.62
850.48,713.45,7.62,7.62
848.96,713.45,7.62,7.62
847.44,713.45,7.62,7.62
845.91,713.45,7.62,7.62
844.39,713.45,7.62,7.62
842.86,713.45,7.62,7.62
841.34,713.45,7.62,7.62
839.82,713.45,7.62,7.62
838.29,713.45,7.62,7.62
836.77,713.45,7.62,7.62
835.24,713.45,7.62,7.62
833.72,713.45,7.62,7.62
832.2,713.45,7.62,7.62
830.67,713.45,7.62,7.62
829.15,713.45,7.62,7.62
827.62,713.45,7.62,7.62
826.1,713.45,7.62,7.62
824.58,713.45,7.62,7.62
823.05,713.45,7.62,7.62
821.53,713.45,7.62,7.62
820,713.45,7.62,7.62
818.48,713.45,7.62,7.62
816.96,713.45,7.62,7.62
815.43,713.45,7.62,7.62
813.91,713.45,7.62,7.62
812.38,713.45,7.62,7.62
810.86,713.45,7.62,7.62
809.34,713.45,7.62,7.62
807.81,713.45,7.62,7.62
806.29,713.45,7.62,7.62
804.76,713.45,7.62,7.62
803.24,713.45,7.62,7.62
801.72,713.45,7.62,7.62
800.19,713.45,7.62,7.62
798.67,713.45,7.62,7.62
797.14,713.45,7.62,7.62
795.62,713.45,7.62,7.62
794.1,713.45,7.62,7.62
792.57,713.45,7.62,7.62
791.05,713.45,7.62,7.62
789.52,713.45,7.62,7.62
788,713.45,7.62,7.62
786.48,713.45,7.62,7.62
784.95,713.45,7.62,7.62
783.43,713.45,7.62,7.62
781.9,713.45,7.62,7.62
780.38,713.45,7.62,7.62
778.86,713.45,7.62,7.62
777.33,713.45,7.62,7.62
775.81,713.45,7.62,7.62
774.28,713.45,7.62,7.62
772.76,713.45,7.62,7.62
771.24,713.45,7.62,7.62
769.71,713.45,7.62,7.62
768.19,713.45,7.62,7.62
766.66,713.45,7.62,7.62
765.14,713.45,7.62,7.62
763.62,713.45,7.62,7.62
762.09,713.45,7.62,7.62
760.57,713.45,7.62,7.62
759.04,713.45,7.62,7.62
757.52,713.45,7.62,7.62
756,713.45,7.62,7.62
754.47,713.45,7.62,7.62
752.95,713.45,7.62,7.62
751.42,713.45,7.62,7.62
749.9,713.45,7.62,7.62
748.38,713.45,7.62,7.62
746.85,713.45,7.62,7.62
745.33,713.45,7.62,7.62
743.8,713.45,7.62,7.62
742.28,713.45,7.62,7.62
740.76,713.45,7.62,7.62
739.23,713.45,7.62,7.62
737.71,713.45,7.62,7.62
736.18,713.45,7.62,7.62
734.66,713.45,7.62,7.62
733.14,713.45,7.62,7.62
731.61,713.45,7.62,7.62
730.09,713.45,7.62,7.62
728.56,713.45,7.62,7.62
727.04,713.45,7.62,7.62
725.52,713.45,7.62,7.62
723.99,713.45,7.62,7.62
722.47,713.45,7.62,7.62
720.94,713.45,7.62,7.62
719.42,713.45,7.62,7.62
717.9,713.45,7.62,7.62
716.37,713.45,7.62,7.62
714.85,713.45,7.62,7.62
713.32,713.45,7.62,7.62
711.8,713.45,7.62,7.62
710.28,713.45,7.62,7.62
708.75,713.45,7.62,7.62
707.23,713.45,7.62,7.62
705.7,713.45,7.62,7.62
704.18,713.45,7.62,7.62
702.66,713.45,7.62,7.62
701.13,713.45,7.62,7.62
699.61,713.45,7.62,7.62
698.08,713.45,7.62,7.62
696.56,713.45,7.62,7.62
695.04,713.45,7.62,7.62
693.51,713.45,7.62,7.62
691.99,713.45,7.62,7.62
690.46,713.45,7.62,7.62
688.94,713.45,7.62,7.62
687.42,713.45,7.62,7.62
685.89,713.45,7.62,7.62
684.37,713.45,7.62,7.62
682.84,713.45,7.62,7.62
681.32,713.45,7.62,7.62
679.8,713.45,7.62,7.62
678.27,713.45,7.62,7.62
676.75,713.45,7.62,7.62
675.22,713.45,7.62,7.62
673.7,713.45,7.62,7.62
672.18,713.45,7.62,7.62
670.65,713.45,7.62,7.62
669.13,713.45,7.62,7.62
667.6,713.45,7.62,7.62
666.08,713.45,7.62,7.62
664.56,713.45,7.62,7.62
663.03,713.45,7.62,7.62
661.51,713.45,7.62,7.62
659.98,713.45,7.62,7.62
658.46,713.45,7.62,7.62
656.94,713.45,7.62,7.62
655.41,713.45,7.62,7.62
653.89,713.45,7.62,7.62
652.36,713.45,7.62,7.62
650.84,713.45,7.62,7.62
649.32,713.45,7.62,7.62
647.79,713.45,7.62,7.62
646.27,713.45,7.62,7.62
644.74,713.45,7.62,7.62
643.22,713.45,7.62,7.62
641.7,713.45,7.62,7.62
640.17,713.45,7.62,7.62
638.65,713.45,7.62,7.62
637.12,713.45,7.62,7.62
635.6,713.45,7.62,7.62
634.08,713.45,7.62,7.62
632.55,713.45,7.62,7.62
631.03,713.45,7.62,7.62
629.5,713.45,7.62,7.62
627.98,713.45,7.62,7.62
626.46,713.45,7.62,7.62
624.93,713.45,7.62,7.62
623.41,713.45,7.62,7.62
621.88,713.45,7.62,7.62
620.36,713.45,7.62,7.62
618.84,713.45,7.62,7.62
617.31,713.45,7.62,7.62
615.79,713.45,7.62,7.62
614.26,713.45,7.62,7.62
612.74,713.45,7.62,7.62
611.22,713.45,7.62,7.62
609.69,713.45,7.62,7.62
608.17,713.45,7.62,7.62
606.64,713.45,7.62,7.62
605.12,713.45,7.62,7.62
603.6,713.45,7.62,7.62
602.07,713.45,7.62,7.62
600.55,713.45,7.62,7.62
599.02,713.45,7.62,7.62
597.5,713.45,7.62,7.62
595.98,713.45,7.62,7.62
594.45,713.45,7.62,7.62
592.93,713.45,7.62,7.62
591.4,713.45,7.62,7.62
589.88,713.45,7.62,7.62
588.36,713.45,7.62,7.62
586.83,713.45,7.62,7.62
585.31,713.45,7.62,7.62
583.78,713.45,7.62,7.62
582.26,713.45,7.62,7.62
580.74,713.45,7.62,7.62
579.21,713.45,7.62,7.62
577.69,713.45,7.62,7.62
576.16,713.45,7.62,7.62
574.64,713.45,7.62,7.62
573.12,713.45,7.62,7.62
571.59,713.45,7.62,7.62
570.07,713.45,7.62,7.62
568.54,713.45,7.62,7.62
567.02,713.45,7.62,7.62
565.5,713.45,7.62,7.62
563.97,713.45,7.62,7.62
562.45,713.45,7.62,7.62
560.92,713.45,7.62,7.62
559.4,713.45,7.62,7.62
557.88,713.45,7.62,7.62
556.35,713.45,7.62,7.62
554.83,713.45,7.62,7.62
553.3,713.45,7.62,7.62
551.78,713.45,7.62,7.62
550.26,713.45,7.62,7.62
548.73,713.45,7.62,7.62
547.21,713.45,7.62,7.62
545.68,713.45,7.62,7.62
544.16,713.45,7.62,7.62
542.64,713.45,7.62,7.62
541.11,713.45,7.62,7.62
539.59,713.45,7.62,7.62
538.06,713.45,7.62,7.62
536.54,713.45,7.62,7.62
535.02,713.45,7.62,7.62
533.49,713.45,7.62,7.62
531.97,713.45,7.62,7.62
530.44,713.45,7.62,7.62
528.92,713.45,7.62,7.62
527.4,713.45,7.62,7.62
525.87,713.45,7.62,7.62
524.35,713.45,7.62,7.62
522.82,713.45,7.62,7.62
521.3,713.45,7.62,7.62
519.78,713.45,7.62,7.62
518.25,713.45,7.62,7.62
516.73,713.45,7.62,7.62
515.2,713.45,7.62,7.62
513.68,713.45,7.62,7.62
512.16,713.45,7.62,7.62
510.63,713.45,7.62,7.62
509.11,713.45,7.62,7.62
507.58,713.45,7.62,7.62
506.06,713.45,7.62,7.62
504.54,713.45,7.62,7.62
503.01,713.45,7.62,7.62
501.49,713.45,7.62,7.62
499.96,713.45,7.62,7.62
498.44,713.45,7.62,7.62
496.92,713.45,7.62,7.62
495.39,713.45,7.62,7.62
493.87,713.45,7.62,7.62
492.34,713.45,7.62,7.62
490.82,713.45,7.62,7.62
489.3,713.45,7.62,7.62
487.77,713.45,7.62,7.62
486.25,713.45,7.62,7.62
484.72,713.45,7.62,7.62
483.2,713.45,7.62,7.62
481.68,713.45,7.62,7.62
480.15,713.45,7.62,7.62
478.63,713.45,7.62,7.62
477.1,713.45,7.62,7.62
475.58,713.45,7.62,7.62
474.06,713.45,7.62,7.62
472.53,713.45,7.62,7.62
471.01,713.45,7.62,7.62
469.48,713.45,7.62,7.62
467.96,713.45,7.62,7.62
466.44,713.45,7.62,7.62
464.91,713.45,7.62,7.62
463.39,713.45,7.62,7.62
461.86,713.45,7.62,7.62
460.34,713.45,7.62,7.62
458.82,713.45,7.62,7.62
457.29,713.45,7.62,7.62
455.77,713.45,7.62,7.62
454.24,713.45,7.62,7.62
452.72,713.45,7.62,7.62
451.2,713.45,7.62,7.62
449.67,713.45,7.62,7.62
448.15,713.45,7.62,7.62
446.62,713.45,7.62,7.62
445.1,713.45,7.62,7.62
443.58,713.45,7.62,7.62
442.05,713.45,7.62,7.62
440.53,713.45,7.62,7.62
439,713.45,7.62,7.62
437.48,713.45,7.62,7.62
435.96,713.45,7.62,7.62
434.43,713.45,7.62,7.62
432.91,713.45,7.62,7.62
431.38,713.45,7.62,7.62
429.86,713.45,7.62,7.62
428.34,713.45,7.62,7.62
426.81,713.45,7.62,7.62
425.29,713.45,7.62,7.62
423.76,713.45,7.62,7.62
422.24,713.45,7.62,7.62
420.72,713.45,7.62,7.62
419.19,713.45,7.62,7.62
417.67,713.45,7.62,7.62
416.14,713.45,7.62,7.62
414.62,713.45,7.62,7.62
413.1,713.45,7.62,7.62
411.57,713.45,7.62,7.62
410.05,713.45,7.62,7.62
408.52,713.45,7.62,7.62
407,713.45,7.62,7.62
405.48,713.45,7.62,7.62
403.95,713.45,7.62,7.62
402.43,713.45,7.62,7.62
400.9,713.45,7.62,7.62
399.38,713.45,7.62,7.62
397.86,713.45,7.62,7.62
396.33,713.45,7.62,7.62
394.81,713.45,7.62,7.62
393.28,713.45,7.62,7.62
391.76,713.45,7.62,7.62
390.24,713.45,7.62,7.62
388.71,713.45,7.62,7.62
387.19,713.45,7.62,7.62
385.66,713.45,7.62,7.62
384.14,713.45,7.62,7.62
382.62,713.45,7.62,7.62
381.09,713.45,7.62,7.62
379.57,713.45,7.62,7.62
378.04,713.45,7.62,7.62
376.52,713.45,7.62,7.62
375,713.45,7.62,7.62
373.47,713.45,7.62,7.62
371.95,713.45,7.62,7.62
370.42,713.45,7.62,7.62
368.9,713.45,7.62,7.62
367.38,713.45,7.62,7.62
365.85,713.45,7.62,7.62
364.33,713.45,7.62,7.62
362.8,713.45,7.62,7.62
361.28,713.45,7.62,7.62
359.76,713.45,7.62,7.62
358.23,713.45,7.62,7.62
356.71,713.45,7.62,7.62
355.18,713.45,7.62,7.62
353.66,713.45,7.62,7.62
352.14,713.45,7.62,7.62
350.61,713.45,7.62,7.62
349.09,713.45,7.62,7.62
347.56,713.45,7.62,7.62
346.04,713.45,7.62,7.62
344.52,713.45,7.62,7.62
342.99,713.45,7.62,7.62
341.47,713.45,7.62,7.62
339.94,713.45,7.62,7.62
338.42,713.45,7.62,7.62
336.9,713.45,7.62,7.62
335.37,713.45,7.62,7.62
333.85,713.45,7.62,7.62
332.32,713.45,7.62,7.62
330.8,713.45,7.62,7.62
329.28,713.45,7.62,7.62
327.75,713.45,7.62,7.62
326.23,713.45,7.62,7.62
324.7,713.45,7.62,7.62
323.18,713.45,7.62,7.62
321.66,713.45,7.62,7.62
320.13,713.45,7.62,7.62
318.61,713.45,7.62,7.62
317.08,713.45,7.62,7.62
315.56,713.45,7.62,7.62
314.04,713.45,7.62,7.62
312.51,713.45,7.62,7.62
310.99,713.45,7.62,7.62
309.46,713.45,7.62,7.62
307.94,713.45,7.62,7.62
306.42,713.45,7.62,7.62
304.89,713.45,7.62,7.62
303.37,713.45,7.62,7.62
301.84,713.45,7.62,7.62
300.32,713.45,7.62,7.62
298.8,713.45,7.62,7.62
297.27,713.45,7.62,7.62
295.75,713.45,7.62,7.62
294.22,713.45,7.62,7.62
292.7,713.45,7.62,7.62
291.18,713.45,7.62,7.62
289.65,713.45,7.62,7.62
288.13,713.45,7.62,7.62
286.6,713.45,7.62,7.62
285.08,713.45,7.62,7.62
283.56,713.45,7.62,7.62
282.03,713.45,7.62,7.62
280.51,713.45,7.62,7.62
278.98,713.45,7.62,7.62
277.46,713.45,7.62,7.62
275.94,713.45,7.62,7.62
274.41,713.45,7.62,7.62
272.89,713.45,7.62,7.62
271.36,713.45,7.62,7.62
269.84,713.45,7.62,7.62
268.32,713.45,7.62,7.62
266.79,713.45,7.62,7.62
265.27,713.45,7.62,7.62
263.74,713.45,7.62,7.62
262.22,713.45,7.62,7.62
260.7,713.45,7.62,7.62
259.17,713.45,7.62,7.62
257.65,713.45,7.62,7.62
256.12,713.45,7.62,7.62
254.61,713.45,9.144,9.144
253.09,713.41,9.144,9.144
251.56,713.38,9.144,9.144
250.04,713.35,9.144,9.144
248.52,713.32,9.144,9.144
246.99,713.26,9.144,9.144
245.47,713.2,9.144,9.144
243.95,713.14,9.144,9.144
242.43,713.08,9.144,9.144
240.9,712.99,9.144,9.144
239.38,712.9,9.144,9.144
237.86,712.77,9.144,9.144
236.34,712.68,9.144,9.144
234.82,712.56,9.144,9.144
233.31,712.41,9.144,9.144
231.79,712.29,9.144,9.144
230.27,712.13,9.144,9.144
228.76,711.98,9.144,9.144
227.24,711.8,9.144,9.144
225.73,711.62,9.144,9.144
224.21,711.43,9.144,9.144
222.7,711.25,9.144,9.144
221.19,711.04,9.144,9.144
219.68,710.82,9.144,9.144
218.18,710.61,9.144,9.144
216.67,710.37,9.144,9.144
215.16,710.15,9.144,9.144
213.66,709.88,9.144,9.144
212.16,709.64,9.144,9.144
210.66,709.36,9.144,9.144
209.16,709.09,9.144,9.144
207.66,708.81,9.144,9.144
206.17,708.51,9.144,9.144
204.67,708.2,9.144,9.144
203.18,707.9,9.144,9.144
201.69,707.59,9.144,9.144
200.2,707.26,9.144,9.144
198.71,706.92,9.144,9.144
197.23,706.59,9.144,9.144
195.75,706.22,9.144,9.144
194.27,705.86,9.144,9.144
192.79,705.49,9.144,9.144
191.32,705.09,9.144,9.144
189.84,704.7,9.144,9.144
188.37,704.3,9.144,9.144
186.9,703.91,9.144,9.144
185.44,703.48,9.144,9.144
183.97,703.05,9.144,9.144
182.51,702.62,9.144,9.144
181.05,702.2,9.144,9.144
179.6,701.74,9.144,9.144
178.15,701.28,9.144,9.144
176.7,700.8,9.144,9.144
175.25,700.34,9.144,9.144
173.8,699.85,9.144,9.144
172.36,699.36,9.144,9.144
170.92,698.85,9.144,9.144
169.49,698.33,9.144,9.144
168.05,697.81,9.144,9.144
166.63,697.29,9.144,9.144
165.2,696.74,9.144,9.144
163.78,696.19,9.144,9.144
162.35,695.65,9.144,9.144
160.94,695.1,9.144,9.144
159.53,694.52,9.144,9.144
158.12,693.94,9.144,9.144
156.71,693.36,9.144,9.144
155.31,692.75,9.144,9.144
153.91,692.14,9.144,9.144
152.51,691.53,9.144,9.144
151.12,690.92,9.144,9.144
149.73,690.28,9.144,9.144
148.35,689.64,9.144,9.144
146.97,689,9.144,9.144
145.59,688.36,9.144,9.144
144.22,687.69,9.144,9.144
142.85,687.02,9.144,9.144
141.49,686.35,9.144,9.144
140.12,685.65,9.144,9.144
138.77,684.98,9.144,9.144
137.42,684.28,9.144,9.144
136.07,683.54,9.144,9.144
134.72,682.84,9.144,9.144
133.38,682.11,9.144,9.144
132.05,681.38,9.144,9.144
130.72,680.62,9.144,9.144
129.39,679.89,9.144,9.144
128.07,679.12,9.144,9.144
126.75,678.36,9.144,9.144
125.44,677.57,9.144,9.144
124.13,676.81,9.144,9.144
122.83,676.02,9.144,9.144
121.53,675.22,9.144,9.144
120.23,674.4,9.144,9.144
118.94,673.61,9.144,9.144
117.66,672.79,9.144,9.144
116.38,671.96,9.144,9.144
115.1,671.11,9.144,9.144
113.83,670.29,9.144,9.144
112.57,669.43,9.144,9.144
111.31,668.55,9.144,9.144
110.05,667.69,9.144,9.144
108.81,666.81,9.144,9.144
107.56,665.96,9.144,9.144
106.32,665.04,9.144,9.144
105.09,664.16,9.144,9.144
103.86,663.24,9.144,9.144
102.64,662.36,9.144,9.144
101.42,661.45,9.144,9.144
100.21,660.5,9.144,9.144
99.002,659.59,9.144,9.144
97.804,658.64,9.144,9.144
96.606,657.7,9.144,9.144
95.418,656.75,9.144,9.144
94.235,655.78,9.144,9.144
93.055,654.8,9.144,9.144
91.885,653.83,9.144,9.144
90.718,652.85,9.144,9.144
89.556,651.88,9.144,9.144
88.401,650.87,9.144,9.144
87.252,649.86,9.144,9.144
86.112,648.86,9.144,9.144
84.975,647.85,9.144,9.144
83.844,646.82,9.144,9.144
82.72,645.81,9.144,9.144
81.601,644.77,9.144,9.144
80.489,643.74,9.144,9.144
79.382,642.67,9.144,9.144
78.282,641.63,9.144,9.144
77.188,640.57,9.144,9.144
76.102,639.5,9.144,9.144
75.02,638.4,9.144,9.144
73.944,637.34,9.144,9.144
72.878,636.24,9.144,9.144
71.817,635.14,9.144,9.144
70.762,634.04,9.144,9.144
69.714,632.95,9.144,9.144
68.671,631.85,9.144,9.144
67.635,630.72,9.144,9.144
66.608,629.59,9.144,9.144
65.587,628.47,9.144,9.144
64.572,627.34,9.144,9.144
63.563,626.18,9.144,9.144
62.56,625.02,9.144,9.144
61.567,623.9,9.144,9.144
60.579,622.71,9.144,9.144
59.598,621.55,9.144,9.144
58.625,620.39,9.144,9.144
57.656,619.2,9.144,9.144
56.699,618.01,9.144,9.144
55.745,616.82,9.144,9.144
54.8,615.64,9.144,9.144
53.861,614.45,9.144,9.144
52.929,613.23,9.144,9.144
52.005,612.01,9.144,9.144
51.088,610.79,9.144,9.144
50.179,609.57,9.144,9.144
49.277,608.35,9.144,9.144
48.381,607.1,9.144,9.144
47.494,605.88,9.144,9.144
46.613,604.63,9.144,9.144
45.741,603.38,9.144,9.144
44.876,602.13,9.144,9.144
44.016,600.88,9.144,9.144
43.166,599.6,9.144,9.144
42.325,598.32,9.144,9.144
41.489,597.07,9.144,9.144
40.66,595.79,9.144,9.144
39.84,594.48,9.144,9.144
39.027,593.2,9.144,9.144
38.222,591.92,9.144,9.144
37.426,590.61,9.144,9.144
36.637,589.3,9.144,9.144
35.857,587.99,9.144,9.144
35.082,586.68,9.144,9.144
34.314,585.37,9.144,9.144
33.558,584.06,9.144,9.144
32.809,582.72,9.144,9.144
32.065,581.41,9.144,9.144
31.33,580.06,9.144,9.144
30.605,578.72,9.144,9.144
29.886,577.38,9.144,9.144
29.175,576.01,9.144,9.144
28.473,574.67,9.144,9.144
27.779,573.33,9.144,9.144
27.093,571.96,9.144,9.144
26.415,570.59,9.144,9.144
25.745,569.21,9.144,9.144
25.083,567.84,9.144,9.144
24.429,566.47,9.144,9.144
23.784,565.1,9.144,9.144
23.147,563.7,9.144,9.144
22.517,562.33,9.144,9.144
21.897,560.92,9.144,9.144
21.284,559.52,9.144,9.144
20.68,558.12,9.144,9.144
20.084,556.72,9.144,9.144
19.497,555.32,9.144,9.144
18.918,553.91,9.144,9.144
18.347,552.51,9.144,9.144
17.785,551.08,9.144,9.144
17.232,549.68,9.144,9.144
16.686,548.24,9.144,9.144
16.15,546.81,9.144,9.144
15.621,545.38,9.144,9.144
15.101,543.95,9.144,9.144
14.59,542.51,9.144,9.144
14.087,541.08,9.144,9.144
13.593,539.65,9.144,9.144
13.108,538.19,9.144,9.144
12.631,536.75,9.144,9.144
12.162,535.29,9.144,9.144
11.702,533.83,9.144,9.144
11.251,532.39,9.144,9.144
10.809,530.93,9.144,9.144
10.375,529.47,9.144,9.144
9.9502,528.01,9.144,9.144
9.5338,526.54,9.144,9.144
9.1263,525.08,9.144,9.144
8.7276,523.59,9.144,9.144
8.3375,522.12,9.144,9.144
7.9562,520.66,9.144,9.144
7.5837,519.17,9.144,9.144
7.2201,517.7,9.144,9.144
6.865,516.21,9.144,9.144
6.5191,514.72,9.144,9.144
6.182,513.22,9.144,9.144
5.8534,511.76,9.144,9.144
5.5339,510.27,9.144,9.144
5.2234,508.77,9.144,9.144
4.9216,507.28,9.144,9.144
4.6287,505.79,9.144,9.144
4.3446,504.29,9.144,9.144
4.0697,502.77,9.144,9.144
3.8036,501.27,9.144,9.144
3.5463,499.78,9.144,9.144
3.2982,498.29,9.144,9.144
3.0587,496.76,9.144,9.144
2.8285,495.27,9.144,9.144
2.6071,493.75,9.144,9.144
2.3947,492.25,9.144,9.144
2.1913,490.73,9.144,9.144
1.9968,489.23,9.144,9.144
1.8114,487.71,9.144,9.144
1.635,486.19,9.144,9.144
1.4676,484.69,9.144,9.144
1.3092,483.17,9.144,9.144
1.1598,481.64,9.144,9.144
1.0194,480.12,9.144,9.144
0.88813,478.63,9.144,9.144
0.76584,477.1,9.144,9.144
0.65261,475.58,9.144,9.144
0.5484,474.06,9.144,9.144
0.45327,472.53,9.144,9.144
0.36716,471.01,9.144,9.144
0.29011,469.48,9.144,9.144
0.22213,467.96,9.144,9.144
0.1632,466.44,9.144,9.144
0.11334,464.91,9.144,9.144
0.072539,463.39,9.144,9.144
0.040804,461.86,9.144,9.144
0.018135,460.34,9.144,9.144
0.0045339,458.82,9.144,9.144
0,457.29,9.144,9.144
0,455.77,7.62,7.62
0,454.24,7.62,7.62
0,452.72,7.62,7.62
0,451.2,7.62,7.62
0,449.67,7.62,7.62
0,448.15,7.62,7.62
0,446.62,7.62,7.62
0,445.1,7.62,7.62
0,443.58,7.62,7.62
0,442.05,7.62,7.62
0,440.53,7.62,7.62
0,439,7.62,7.62
0,437.48,7.62,7.62
0,435.96,7.62,7.62
0,434.43,7.62,7.62
0,432.91,7.62,7.62
0,431.38,7.62,7.62
0,429.86,7.62,7.62
0,428.34,7.62,7.62
0,426.81,7.62,7.62
0,425.29,7.62,7.62
0,423.76,7.62,7.62
0,422.24,7.62,7.62
0,420.72,7.62,7.62
0,419.19,7.62,7.62
0,417.67,7.62,7.62
0,416.14,7.62,7.62
0,414.62,7.62,7.62
0,413.1,7.62,7.62
0,411.57,7.62,7.62
0,410.05,7.62,7.62
0,408.52,7.62,7.62
0,407,7.62,7.62
0,405.48,7.62,7.62
0,403.95,7.62,7.62
0,402.43,7.62,7.62
0,400.9,7.62,7.62
0,399.38,7.62,7.62
0,397.86,7.62,7.62
0,396.33,7.62,7.62
0,394.81,7.62,7.62
0,393.28,7.62,7.62
0,391.76,7.62,7.62
0,390.24,7.62,7.62
0,388.71,7.62,7.62
0,387.19,7.62,7.62
0,385.66,7.62,7.62
0,384.14,7.62,7.62
0,382.62,7.62,7.62
0,381.09,7.62,7.62
0,379.57,7.62,7.62
0,378.04,7.62,7.62
0,376.52,7.62,7.62
0,375,7.62,7.62
0,373.47,7.62,7.62
0,371.95,7.62,7.62
0,370.42,7.62,7.62
